#H295R-shbcatenin		
Gene	Fold Change (log2) [- dox/+dox]	p_values_adjusted
SLC12A9	-0.0370256666666660	0.881252367259626
TMEM42	0.0850646666666678	0.684856747479334
BOD1	-0.0864296666666646	0.714112025862576
STARD3NL	-0.378179333333332	0.0630020523693914
ACTR3B	-0.220606333333333	0.337168522063646
FAM217B	0.354435666666668	0.0781858542014642
MOB3B	0.388140666666667	0.0631498594066912
SEC11C	-0.113425333333333	0.615722818909839
HPX	0.0577836666666673	0.799725367501923
ASAH1	0.115291333333334	0.62979571408014
VPS33A	-0.0264966666666667	0.919392626688748
PLBD1	-0.104798333333333	0.688145991467449
XK	-0.087659666666666	0.68839122794031
GATA1	-0.0786059999999997	0.796485733954414
CCDC126	0.325928000000001	0.123133456370455
NIPAL2	0.455449333333334	0.101980812453755
CAPZA2	0.0844560000000007	0.688145991467449
RHBDD2	0.172393333333335	0.373432465341455
LOC401397	-0.273150000000000	0.239810278938461
PSMB2	-0.0752733333333317	0.73097308185803
ASNS	-0.401656666666665	0.25804020045686
GTF2IRD1	0.135329333333335	0.503217861354116
MDFIC	-0.230805999999999	0.216436304952997
CPSF4	0.126638333333334	0.535492155031224
FAM69C	0.0255419999999999	0.949376459031393
MRPL20	-0.122379666666666	0.552125911260862
LACTB2	0.0289003333333347	0.929542746325962
CES5A	-0.087322333333333	0.686516408582019
FAM47C	-0.0761079999999992	0.732554472781933
SPSB2	-0.0545643333333318	0.815309621716298
UQCRFS1	-0.134086333333332	0.499554381454891
CDK10	-0.0620406666666658	0.788201431210286
C5orf47	-0.0057389999999994	0.990050501691531
PAG1	0.00230933333333389	0.994738356997797
MRPS35	0.0227740000000007	0.931446587444396
ARPC5L	-0.0918866666666655	0.675687379893745
ETNK2	0.411243666666667	0.0749561445182193
PALMD	0.428664333333334	0.0445967160668147
SLC46A3	-0.00138299999999952	0.997134925912045
TK2	0.0112055000000005	0.973686596735315
STAP2	-0.179363	0.443659000456926
FAM26F	-0.100831333333333	0.646350580563869
DYNC2LI1	0.395616333333333	0.0554292386817944
WDR91	0.162499333333334	0.465333992920292
KCNE2	-0.081049666666666	0.789768845206089
DTNA	0.259827000000001	0.290781031227171
TCERG1L	-0.140099666666665	0.507962983295522
FGA	-0.0799209999999997	0.729982971600433
LSM1	0.0539100000000015	0.834476346642783
LYRM7	0.0296766666666675	0.910190419163007
TXN	0.0589533333333341	0.788993370936467
PDE7A	0.205005666666667	0.520709741182581
ZNF138	0.352158000000001	0.277519340419717
MT1G	0.00212833333333418	0.994956689715437
TRIM38	0.0736520000000008	0.76276832167361
ADAM8	-0.0861436666666653	0.68988329099201
ZCCHC8	0.278167333333333	0.224147588185176
ABCC6	-0.0446061666666665	0.854520780348031
OSTF1	0.104199000000000	0.625961474487282
KLK1	-0.184276333333332	0.518836392563847
MRPL54	-0.146203333333333	0.538968176654309
ORAI3	0.0419016666666678	0.88206746688079
PLP2	0.236559000000002	0.413857893277363
EPB41L4B	0.554507000000001	0.0831179047011458
CXXC5	-0.0400413333333332	0.882040270326032
RGN	0.0429163333333335	0.9123656811945
SULT2A1	-0.327567000000000	0.402636310160275
TATDN1	0.119976666666668	0.623988109816431
TM2D1	0.346541666666667	0.085483869526452
CPPED1	0.0560100000000011	0.814273596067945
JTB	0.0590356666666677	0.804493421058936
CLEC4A	-0.139642000000000	0.512289068584828
PSMA3	-0.154061666666666	0.426518032099216
SRA1	0.0284126666666677	0.912824047988885
ZCCHC10	0.148842000000001	0.562399033626288
SLC2A6	-0.0158286666666668	0.96433869918248
KRTAP4-2	-0.200718666666666	0.429790763544888
MRPL36	-0.0721933333333324	0.809769116280204
GAS2	-0.0982183333333337	0.707966006319856
NR1H4	1.20869966666667	0.00472058765700093
DHRS7B	0.0101876666666676	0.974895360062947
ABHD3	-0.223886000000000	0.456799968498263
PSMG4	-0.0140253333333339	0.974451420920923
PLA2G12A	0.0124386666666674	0.968356730754677
GRAP	-0.0153299999999993	0.986688186746568
DUSP28	-0.103903333333332	0.633301408709608
MGAT4A	0.451132333333334	0.165412506462955
ABHD4	0.0028433333333352	0.993677488355417
LSM5	0.0911470000000014	0.68171195530621
GPC5	0.111023666666668	0.596617523400524
BET1	0.191759333333335	0.344663423870532
SLC27A2	0.081668666666667	0.778477148290034
GBP2	0.446585833333334	0.25470355352902
FABP2	0.226578333333334	0.250948898066916
MTERF	-0.0710309999999995	0.756712997772435
CIDECP	0.0246216666666679	0.924132498446632
CAMP	-0.160463000000000	0.545628708794389
C11orf44	0.0569266666666674	0.813306588489053
TIGD3	-0.130828999999999	0.584153892885306
COX7B	-0.0265719999999991	0.944405323951274
EBI3	-0.00050966666666570	0.998281147912498
SLC35G1	0.0398486666666677	0.87709801222343
MTMR14	-0.333745333333331	0.0935710226239145
NUDT16	-0.136903999999999	0.544333935616414
HRSP12	0.093562000000001	0.65865472196943
NUDCD3	-0.0950816666666673	0.647253392806699
MGARP	0.188096666666668	0.327313647381062
FAAH2	0.0269630000000011	0.923067906322326
ENPP1	0.745237000000001	0.00809874206560261
COQ3	0.195087333333334	0.365126455342703
UBLCP1	0.269816666666667	0.172665815027220
NUPL2	0.124431333333334	0.614221661998915
HNMT	0.0835276666666674	0.704370299831112
TEX261	-0.144305666666667	0.5293518047673
ATP5O	-0.0897146666666652	0.670113640649168
ABCC1	-0.147021333333331	0.610151958903093
SNN	-0.0545726666666662	0.824674571093737
SH2D3A	-0.208567999999999	0.40763981746222
SIL1	0.0557393333333341	0.811867274062946
PHYH	0.212776333333333	0.351907021382432
ZDHHC23	-0.306049333333332	0.158095716859654
AP5Z1	-0.0183383333333323	0.949767671819708
DUSP9	-0.182152666666666	0.605121621910816
CDKN2AIPNL	0.142873000000001	0.485035492576337
AGFG2	-0.0633360000000005	0.789768845206089
KIAA1161	0.0206653333333340	0.95768473561192
MCMDC2	0.134139666666667	0.512289068584828
CHMP5	0.0959693333333346	0.677570340702693
PSKH1	0.0127103333333342	0.96507158200468
TRNP1	-0.086505333333332	0.721931888873006
DNAJC2	-0.010760666666665	0.971595940539944
CYB5R1	-0.134768666666666	0.520470860856309
TEX30	-0.077753999999999	0.751422775543186
FMN2	-0.089460333333333	0.68135180147671
LIPH	-0.0978439999999998	0.865571667607644
MIEN1	-0.0299679999999988	0.91402300740264
FBXO41	-0.151462666666666	0.498456714564834
MDH2	-0.102023333333331	0.620165636733672
ACTR3C	-0.047511666666666	0.848896273601345
ZNHIT1	0.00213766666666657	0.994819507544822
MST4	0.155900666666668	0.728894262229555
KLHL31	0.107679333333334	0.680436423395844
HMOX2	-0.273143000000000	0.173494642908599
LIAS	-0.111883999999999	0.6009854681216
NBN	0.0760183333333338	0.727065902741195
CIAPIN1	-0.0713676666666661	0.76307213318662
GPR150	-0.234511666666666	0.518836392563847
MLXIPL	-0.102444000000000	0.659124451108183
RSG1	-0.0820283333333328	0.738737610691576
GTF2H5	-0.0536610000000004	0.847083064840772
AGTPBP1	-0.0284133333333321	0.943391353769848
PRELID1	-0.0508899999999985	0.838927397112197
HNF4A	-0.0175306666666671	0.955968113642085
B2M	0.362373333333335	0.0673178070968583
CHCHD6	-0.272462666666666	0.212099910702924
VAMP5	-0.0188429999999988	0.948778075888142
TJP2	0.113082666666667	0.57490537186894
ABHD14B	0.222720000000000	0.240583202852135
GLRX2	0.0297480000000005	0.92469922248949
SLC22A1	-0.114598999999999	0.60378773986659
SGMS2	0.486943333333334	0.0262046791709735
JPH1	-0.534365666666665	0.0664790717263837
INTS10	-0.0435373333333329	0.880427463662501
SCPEP1	0.113719000000001	0.60217016768875
YRDC	-0.0614186666666659	0.78960166957155
SRPK2	0.106712000000001	0.60814016771842
KLF9	0.100043333333334	0.667697330885416
PIEZO2	-0.0185743333333331	0.956567100065073
TM2D2	-0.125921666666666	0.596924734519002
NXPH2	-0.136073666666666	0.687794959259872
SYTL3	0.0954206666666675	0.646350580563869
CCDC171	-0.038196666666666	0.87709801222343
S100A12	-0.170432333333333	0.413956090921311
NDUFS7	0.0849573333333337	0.693024971900456
ACSS2	-0.315798333333333	0.231691706362389
RBBP7	0.0540166666666675	0.814959196808566
LSM10	0.182697000000001	0.474709570893085
EBP	-0.0487786666666662	0.837390581159944
PCYT1B	0.0476340000000004	0.892921857967499
MASP1	-0.0116016666666658	0.978504228748436
PCBD1	-0.502529333333332	0.0305931016495141
PHF15	-0.156117999999999	0.600879391013214
C1orf172	-0.122531333333333	0.621406232563173
ZCRB1	0.196435333333333	0.337886644302564
DYNLRB2	0.0297973333333336	0.908887449469617
YKT6	-0.217229999999998	0.264164257292671
OSGIN2	0.0466236666666665	0.870489343487753
ATPAF1	0.180509666666667	0.413956090921311
NDUFB3	0.097446000000001	0.811816884537132
PPCDC	-0.129002999999999	0.533292827713356
MTCP1	0.375571000000001	0.0905524993267201
PTAFR	-0.084852666666666	0.758966957076109
FAM3A	-0.0123549999999984	0.967879244181712
DDX28	0.105387000000000	0.635267430402483
FGFR4	-0.214522333333333	0.434449347700214
CMAS	-0.163792999999999	0.415770907577367
M6PR	-0.0152113333333316	0.95784037718285
MRPS28	-0.00080633333333320	0.997803899381854
PSMA7	-0.0307563333333329	0.90945379489823
WIPF3	0.00648466666666741	0.987937064305561
ADAM9	0.421713333333334	0.0494986927521256
STYXL1	0.181491666666668	0.352897567720880
CDCA7L	-0.0204239999999987	0.952448105846014
SDHB	-0.00807566666666595	0.98256318768706
PPARGC1B	-0.070448666666666	0.791934055525056
DEFB123	-0.038340999999999	0.8754328609757
TNFRSF12A	0.385138333333335	0.0917903726055603
NR0B1	0.518643000000002	0.107316293086684
CD59	-0.0799309999999987	0.720021524916561
EAF2	-0.0339806666666661	0.903864363916236
TSEN15	-0.054386333333332	0.813955638770378
SLC26A2	0.811483000000001	0.00762857710698637
STARD10	-0.138856333333332	0.645689070400576
PIK3R1	0.489792	0.0252836057158779
AGK	-0.203920999999999	0.294300395506211
CCDC25	0.0383236666666675	0.880254449461876
PDAP1	-0.0232866666666666	0.93278021276477
CASP6	-0.0601623333333325	0.817735562413299
ZNF252P	0.411682000000001	0.110745758279169
DPP3	-0.289263333333331	0.158095716859654
HCN3	-0.140849333333333	0.565148387675909
TTC1	0.00168733333333375	0.996009265711276
MRPL18	-0.204650666666666	0.342825265121927
PRKAG3	-0.0948409999999998	0.712509200885819
TBCA	-0.0130206666666650	0.964514058161652
TMEM184A	-0.313778	0.212873167238858
HPGD	-0.188830333333333	0.337168522063646
MTFR1	-0.272292999999998	0.192973194605635
ATP6V0E1	0.0587933333333349	0.798344353938564
TMEM140	-0.108145999999999	0.60378773986659
KIAA1217	0.445051666666666	0.0739218716203512
EGF	0.372295	0.0628099620599103
TSC22D4	0.0564730000000018	0.834476346642783
AKAP9	0.0555476666666676	0.84123024828126
AKIP1	0.154616666666667	0.557966327245607
SLC17A5	0.285821333333333	0.234508116088724
UIMC1	-0.55579111111111	0.190569948330175
CLTB	-0.084685333333333	0.704370299831112
IKZF2	-0.0771796666666663	0.76198612606739
C12orf66	-0.123768666666666	0.670473415437522
COX7A2	0.100770666666667	0.68417809000625
ACN9	0.0637406666666679	0.8125682765811
CXorf57	0.200618666666667	0.320462604748547
HDHD3	0.164179666666667	0.575378149225683
ZMYND12	0.221642333333334	0.343729765439488
NEURL2	0.113446333333334	0.612712713498171
C12orf76	-0.0201206666666666	0.943952610325773
SLCO4A1	-0.177750333333334	0.541939010010167
C1GALT1C1	-0.111909999999999	0.760989915219907
ADRM1	-0.133535999999999	0.518836392563847
GTSF1L	-0.0334016666666665	0.908887449469617
KCNT1	-0.143296666666667	0.523174709089214
MRPL15	0.160749000000001	0.47178090095184
SLC38A6	0.109539000000001	0.599629532408434
ORC5	0.0252616666666671	0.926246672706072
MYT1	-0.134631333333333	0.544685122345675
TSPAN1	0.0439283333333343	0.91197495387964
NIT2	0.0518016666666681	0.855857615773956
TMEM170A	0.0879396666666674	0.76409396614905
ATP5I	-0.0144049999999993	0.958565523123178
PLS1	0.111545666666668	0.605983745844048
C1RL	0.0304903333333329	0.91148338318481
SCGN	0.0549233333333343	0.856854911614454
ARMCX3	0.0385069999999996	0.877437747281125
MANEA	0.199039000000001	0.324969394824225
MEFV	-0.0461080000000005	0.888319685310725
WBP5	0.400942000000001	0.048170505761132
C6orf52	0.122052000000000	0.57356096971983
OGDH	-0.214173333333333	0.281178505900635
RHOBTB3	0.124616666666667	0.567207019661951
TNR	-0.262603666666667	0.286257650826517
LRCH4	-0.0682906666666654	0.78960166957155
BCO2	0.182092666666667	0.625065210774855
POLR2J	-0.0371389999999996	0.892414900592065
LOC100128653	-0.0515653333333325	0.822657709336468
NDUFB2	0.0156190000000005	0.955460918122607
STX3	0.262007	0.302861002390456
MPV17	0.0390646666666684	0.887954877118268
IMMP2L	0.0558596666666673	0.873398028647672
GPR108	0.226588666666668	0.223260757343954
DFNA5	0.464982333333333	0.0556134169037168
RTN4IP1	0.0512316666666675	0.82696895163688
C1GALT1	0.0490066666666679	0.910190419163007
CHCHD2	0.0692760000000017	0.813612860579528
GCC1	-0.134382666666665	0.501499909814868
GDF9	-0.0154923333333328	0.95784037718285
TMEM66	-0.0419559999999994	0.87290879338693
HCP5	0.450229000000002	0.0355181258739564
GGCT	-0.148889999999999	0.504736736138362
SERINC2	0.204274666666667	0.309421300309741
F11R	-0.278103333333333	0.151769360696238
NDUFAB1	0.0865926666666674	0.724756241284897
C1orf123	-0.0475716666666647	0.838927397112197
GJA1	-0.524960999999999	0.120936464750026
PSMB8	0.0796643333333339	0.746803560287939
CES2	-0.0276906666666654	0.919164861512704
CYSTM1	0.103478333333334	0.628711947029009
PDZK1IP1	-0.135477333333334	0.622489047189289
PLAA	0.0373590000000018	0.883189085233712
TMEM31	0.191447333333333	0.344710683242702
TRIM56	-0.140791333333333	0.477871006905274
REEP6	-0.140439666666665	0.736903054980306
MAN1C1	0.678393333333335	0.0264197945599436
SGPP2	-0.0748399999999993	0.770719769256151
MYEOV2	0.0287606666666665	0.91402300740264
ADIPOR2	-0.0340826666666662	0.911352533969781
S100A11	0.0250423333333335	0.932012716876519
CEBPA	-0.0798920000000005	0.756546260278692
MAP3K15	0.216864000000000	0.384053925258595
CCBE1	0.614391666666668	0.0377449263746662
CCDC69	-0.113081666666666	0.744191906125539
CD58	0.283833333333334	0.162661087494939
TMEM120A	-0.207383333333332	0.332633149580060
C16orf55	-0.173413333333332	0.365126455342703
SLC25A5	-0.398383333333332	0.0649262845933813
PPP1R3B	0.569407	0.031687055072673
SLC41A2	-0.00458799999999964	0.99106990984423
METTL7A	0.116429333333334	0.719304894613107
GPD1	-0.0646249999999996	0.770049868505114
CHRNA6	1.34691666666667	0.0273198654230939
USP2	-0.171056999999999	0.471989789810989
GATS	-0.115777666666666	0.600950363504414
ENPP4	-0.273578666666666	0.17278200428529
PTRH1	-0.107507666666666	0.635433769081242
COQ9	-0.116683999999999	0.584153892885306
FGD4	0.246594333333334	0.195101950782130
SLC14A2	-0.137581666666666	0.616961986237355
FANK1	0.00349500000000058	0.993756838831997
MMAB	0.096091	0.663931919724114
DUSP10	0.116970666666667	0.76276832167361
RNF44	0.00099633333333309	0.997144862160692
TP53TG1	0.182961000000001	0.527320166803475
BSDC1	-0.301008	0.125519531371561
SSBP1	-0.132958999999998	0.528086164831658
GADD45G	0.167268000000001	0.614221661998915
NLRC5	0.0220966666666677	0.94678260229888
FAM200A	0.199520000000001	0.408178621977204
LOC81691	0.456245000000001	0.0333320429801474
FAM96B	-0.125616999999999	0.643688901525294
SERPINI1	0.455072666666667	0.0647406940889148
TMEM205	0.0767530000000018	0.741438256509195
ATP5G1	-0.219842333333333	0.286939266819770
RALGDS	0.0601686666666675	0.824700707442131
MLIP	1.816542	0.00762857710698637
DUS4L	0.036438666666667	0.884789546675685
IRF5	0.199601	0.390561931914011
RWDD1	-0.0246893333333320	0.942298301774487
MRPS17	0.0209693333333343	0.94678260229888
TSPAN17	0.179853333333333	0.397778330217719
COX7A2L	-0.00980133333333344	0.974451420920923
POP7	0.091117666666667	0.756955502778872
PNLIPRP3	0.239107000000000	0.333622638790673
PRKAA2	0.245410666666667	0.210999173934527
RNASE2	-0.0275293333333330	0.94678260229888
THUMPD1	-0.109184666666666	0.6846855637534
PMPCB	0.00146733333333405	0.99628178244892
TCEB2	-0.117735000000000	0.567355756887702
RTN4	0.0194793333333347	0.946623914607177
COX7C	0.228419666666668	0.244901399556031
IDH3A	-0.106153333333333	0.618038241012329
HLA-C	0.219766666666669	0.245948767014956
CABLES2	-0.0277873333333324	0.920633271571572
TMEM209	0.0939950000000004	0.66758573421638
NDUFA5	-0.00598466666666576	0.98678466451059
TMED4	0.0426886666666667	0.874464844016715
RABGGTA	0.0625583333333342	0.785948076117221
MRPL13	0.073724333333334	0.737398208375175
FBXO15	0.112242000000001	0.616036866881905
ANKRD7	0.198366333333334	0.297888842945994
FCER1A	0.0266783333333333	0.935777466728557
FUCA1	0.290820000000001	0.158485868172990
HLA-E	0.168744333333334	0.413166115749563
ARSK	0.424228333333333	0.0456150738964454
ACADL	0.00371466666666722	0.990930928353104
MYO7A	-0.0471976666666664	0.889452949584609
CLDN12	-0.169064333333332	0.398349038294794
PXN	-0.0680204999999989	0.773754041480379
LACTB	0.181141000000001	0.384248044508942
LEPROTL1	0.244797	0.233528575266801
VEPH1	0.184575333333333	0.496462982918528
FAM53C	0.0198640000000018	0.950980037243398
HEBP1	0.360248333333334	0.0839671231546255
PARD6B	-0.0582976666666662	0.815540776675037
F8	0.0666453333333331	0.808253941454262
RNF14	-0.0288193333333331	0.91143191097679
PPIF	0.0391940000000006	0.883302622259281
UQCRB	-0.174894	0.358607902953009
PEX7	0.189761333333334	0.336766796956037
FZD9	-0.0269596666666661	0.926898701124672
LAMTOR2	0.0599940000000004	0.785344276827705
GBGT1	-0.0750930000000004	0.812792750346224
SRD5A3	0.230723333333334	0.261361595954183
RNF103	0.333211333333334	0.0887339622127211
GSTA1	0.251231666666667	0.203292424584813
WFDC13	0.0184193333333342	0.946623914607177
C3orf14	0.0198850000000012	0.97184501043952
TSPAN33	0.150832000000000	0.458006502146897
TLR4	0.0530280000000004	0.830987625642722
KRT80	0.0660569999999996	0.764133293709815
NUDT2	0.0797876666666668	0.719304894613107
LRRC8B	1.49404333333333	0.00706146994541395
ZDHHC4	0.228965333333333	0.248231837822793
C7orf26	0.103130666666667	0.639837290428782
MYH14	-0.147977	0.495458677122618
TSGA10	-0.0830746666666663	0.707538975864338
TRIM73	0.0764021666666675	0.790848042413284
MBOAT7	0.0981503333333353	0.650255953509459
CHCHD7	-0.134133999999999	0.525218637875881
ESRRA	-0.082703666666666	0.702578782871193
LBP	0.0136600000000002	0.965661221820942
BUD31	-0.133259000000000	0.552298643114782
RANBP10	-0.00396799999999888	0.990050501691531
CITED2	0.609528000000001	0.0166166190922455
TMEM27	0.282821333333334	0.482760288609588
KLK15	-0.0370236666666655	0.883189085233712
NPC2	0.217258333333334	0.277009305519570
AMHR2	-0.0105806666666666	0.974895360062947
GK5	0.664742000000001	0.0166728696318732
NUDT12	0.304746333333335	0.117157637576458
DCTN6	0.116032333333334	0.592284757075438
SOCS1	0.318030666666668	0.25622310036454
FABP3	0.0151496666666673	0.969104903637376
ZDHHC14	0.245954333333334	0.348373106039088
CMC2	0.212973000000000	0.297888842945994
DPY30	-0.102693000000000	0.626149483603197
RNF39	-0.153213666666667	0.490929966167076
CREG1	0.124818666666667	0.528409919089401
DMGDH	-0.0518326666666662	0.870996259555823
ABCA7	0.0502473333333337	0.863941738814148
PGRMC1	0.179673333333333	0.343729765439488
NAA38	-0.214823000000000	0.274121181062751
PSPH	0.0510405000000009	0.83575292572393
CCDC132	0.247339333333334	0.223260757343954
MPZ	-0.137636333333333	0.614744265452795
PIGF	0.0197246666666683	0.974451420920923
